image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0313,synth_0313.jpg,suit,black,professional business,busy airport terminal,boarding pass,reading,clear indoor lighting,shopping district in Paris,black:suit,suit;black;busy airport terminal;boarding pass;reading;clear indoor lighting;shopping district in Paris;professional business,"A middle-aged woman wearing a black professional business suit, reading a boarding pass in a busy airport terminal located in shopping district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0314,synth_0314.jpg,t-shirt;jeans,black,professional business,cubicle maze,desktop monitor,working at,clear indoor lighting,campus in London,black:t-shirt,t-shirt;jeans;black;cubicle maze;desktop monitor;working at;clear indoor lighting;campus in London;professional business,"An elderly man wearing a black casual t-shirt and jeans, working at a desktop monitor in a cubicle maze located in campus in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0315,synth_0315.jpg,suit;tie,black,professional business,reception area,office printer,standing near,clear indoor lighting,campus in London,black:suit,suit;tie;black;reception area;office printer;standing near;clear indoor lighting;campus in London;professional business,"A young woman wearing a black professional business suit and a tie, standing near a office printer in a reception area located in campus in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0316,synth_0316.jpg,suit,black,professional business,startup open workspace,desktop monitor,working at,clear indoor lighting,financial district in New York,black:suit,suit;black;startup open workspace;desktop monitor;working at;clear indoor lighting;financial district in New York;professional business,"A young woman wearing a black professional business suit, working at a desktop monitor in a startup open workspace located in financial district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0317,synth_0317.jpg,suit,white,professional business,meeting room,leather briefcase,carrying,clear indoor lighting,campus in Tokyo,white:suit,suit;white;meeting room;leather briefcase;carrying;clear indoor lighting;campus in Tokyo;professional business,"A fashion model wearing a white professional business suit, carrying a leather briefcase in a meeting room located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0318,synth_0318.jpg,suit,black,professional business,cubicle maze,bed,relaxing on,clear indoor lighting,residential street in Tokyo,black:suit,suit;black;cubicle maze;bed;relaxing on;clear indoor lighting;residential street in Tokyo;professional business,"A teenager wearing a black professional business suit, relaxing on a bed in a cubicle maze located in residential street in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0319,synth_0319.jpg,suit;tie,black,professional business,startup open workspace,whiteboard,standing near,clear indoor lighting,business district in New York,black:suit,suit;tie;black;startup open workspace;whiteboard;standing near;clear indoor lighting;business district in New York;professional business,"An elderly man wearing a black professional business suit and a tie, standing near a whiteboard in a startup open workspace located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0320,synth_0320.jpg,t-shirt;jeans,black,professional business,reception area,business documents,holding,clear indoor lighting,campus in Paris,black:t-shirt,t-shirt;jeans;black;reception area;business documents;holding;clear indoor lighting;campus in Paris;professional business,"A young man wearing a black casual t-shirt and jeans, holding a business documents in a reception area located in campus in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0321,synth_0321.jpg,suit,black,professional business,reception area,ergonomic office chair,sitting on,clear indoor lighting,shopping district in Tokyo,black:suit,suit;black;reception area;ergonomic office chair;sitting on;clear indoor lighting;shopping district in Tokyo;professional business,"A middle-aged woman wearing a black professional business suit, sitting on a ergonomic office chair in a reception area located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0322,synth_0322.jpg,suit,black,professional business,reception area,office printer,using,clear indoor lighting,campus in Paris,black:suit,suit;black;reception area;office printer;using;clear indoor lighting;campus in Paris;professional business,"A fashion model wearing a black professional business suit, using a office printer in a reception area located in campus in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0323,synth_0323.jpg,suit;tie,black,professional business,business lounge,laptop,working at,clear indoor lighting,downtown in New York,black:suit,suit;tie;black;business lounge;laptop;working at;clear indoor lighting;downtown in New York;professional business,"A person wearing a black professional business suit and a tie, working at a laptop in a business lounge located in downtown in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0324,synth_0324.jpg,suit,black,professional business,conference hall,television,standing near,clear indoor lighting,urban park in Paris,black:suit,suit;black;conference hall;television;standing near;clear indoor lighting;urban park in Paris;professional business,"A teenager wearing a black professional business suit, standing near a television in a conference hall located in urban park in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0325,synth_0325.jpg,suit,black,professional business,executive office,plush living room sofa,relaxing on,clear indoor lighting,financial district in London,black:suit,suit;black;executive office;plush living room sofa;relaxing on;clear indoor lighting;financial district in London;professional business,"A person wearing a black professional business suit, relaxing on a plush living room sofa in a executive office located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0326,synth_0326.jpg,t-shirt;jeans,black,professional business,glass-walled meeting room,office printer,standing near,clear indoor lighting,downtown in New York,black:t-shirt,t-shirt;jeans;black;glass-walled meeting room;office printer;standing near;clear indoor lighting;downtown in New York;professional business,"An elderly man wearing a black casual t-shirt and jeans, standing near a office printer in a glass-walled meeting room located in downtown in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0327,synth_0327.jpg,suit,black,professional business,busy airport terminal,gate seating,waiting at,clear indoor lighting,residential street in Tokyo,black:suit,suit;black;busy airport terminal;gate seating;waiting at;clear indoor lighting;residential street in Tokyo;professional business,"A young woman wearing a black professional business suit, waiting at a gate seating in a busy airport terminal located in residential street in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0328,synth_0328.jpg,suit,black,professional business,airport lounge,boarding pass,reading,clear indoor lighting,downtown in London,black:suit,suit;black;airport lounge;boarding pass;reading;clear indoor lighting;downtown in London;professional business,"A person wearing a black professional business suit, reading a boarding pass in a airport lounge located in downtown in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0329,synth_0329.jpg,suit,black,professional business,cubicle maze,desktop monitor,working at,clear indoor lighting,downtown in New York,black:suit,suit;black;cubicle maze;desktop monitor;working at;clear indoor lighting;downtown in New York;professional business,"A young man wearing a black professional business suit, working at a desktop monitor in a cubicle maze located in downtown in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0330,synth_0330.jpg,suit,black,professional business,airport lounge,boarding pass,holding,clear indoor lighting,shopping district in London,black:suit,suit;black;airport lounge;boarding pass;holding;clear indoor lighting;shopping district in London;professional business,"A fashion model wearing a black professional business suit, holding a boarding pass in a airport lounge located in shopping district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
